name,symbol,current_price,market_cap,total_volume,circulating_supply,total_supply,ath,atl,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,timestamp
Bitcoin,BTC,98049,1940680007965,53648043549,19790153.0,21000000.0,99645,67.81,0.504194784425557,1.9393672500794528,0.09349084477093011,2024-12-01 21:06:18
Bitcoin,BTC,98049,1940680007965,53648043549,19790153.0,21000000.0,99645,67.81,0.504194784425557,1.9393672500794528,0.09349084477093011,2024-12-01 21:06:33
Bitcoin,BTC,98049,1940680007965,53648043549,19790153.0,21000000.0,99645,67.81,0.504194784425557,1.9393672500794528,0.09349084477093011,2024-12-01 21:06:48
Bitcoin,BTC,98049,1940680007965,53648043549,19790153.0,21000000.0,99645,67.81,0.504194784425557,1.9393672500794528,0.09349084477093011,2024-12-01 21:07:03
