name,symbol,current_price,market_cap,total_volume,circulating_supply,total_supply,ath,atl,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,timestamp
BNB,BNB,666.94,97216640319,1516059810,145887575.79,145887575.79,717.48,0.0398177,1.2301228979709047,2.203140126384601,0.8893178904890504,2024-12-01 21:06:18
BNB,BNB,666.94,97216640319,1516059810,145887575.79,145887575.79,717.48,0.0398177,1.2301228979709047,2.203140126384601,0.8893178904890504,2024-12-01 21:06:33
BNB,BNB,666.94,97216640319,1516059810,145887575.79,145887575.79,717.48,0.0398177,1.2301228979709047,2.203140126384601,0.8893178904890504,2024-12-01 21:06:48
BNB,BNB,666.94,97216640319,1516059810,145887575.79,145887575.79,717.48,0.0398177,1.2301228979709047,2.203140126384601,0.8893178904890504,2024-12-01 21:07:03
