name,symbol,current_price,market_cap,total_volume,circulating_supply,total_supply,ath,atl,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,timestamp
Ethereum,ETH,3691.44,444392104316,31840929092,120441030.047114,120441030.047114,4878.26,0.432979,-0.14316781701600884,0.749222048726925,8.05135930896213,2024-12-01 00:43:51
Ethereum,ETH,3691.44,444392104316,31840929092,120441030.047114,120441030.047114,4878.26,0.432979,-0.14316781701600884,0.749222048726925,8.05135930896213,2024-12-01 00:44:07
Ethereum,ETH,3691.44,444392104316,31840929092,120441030.047114,120441030.047114,4878.26,0.432979,-0.14316781701600884,0.749222048726925,8.05135930896213,2024-12-01 00:44:22
Ethereum,ETH,3691.44,444392104316,31840929092,120441030.047114,120441030.047114,4878.26,0.432979,-0.14316781701600884,0.749222048726925,8.05135930896213,2024-12-01 00:44:37
Ethereum,ETH,3691.44,444392104316,31840929092,120441030.047114,120441030.047114,4878.26,0.432979,-0.14316781701600884,0.749222048726925,8.05135930896213,2024-12-01 00:44:52
Ethereum,ETH,3691.44,444392104316,31840929092,120441030.047114,120441030.047114,4878.26,0.432979,-0.14316781701600884,0.749222048726925,8.05135930896213,2024-12-01 00:45:07
