name,symbol,current_price,market_cap,total_volume,circulating_supply,total_supply,ath,atl,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,timestamp
Dogecoin,DOGE,0.450837,66261340889,9876564499,146967556383.705,147026886383.705,0.731578,8.69e-05,1.13201608168989,5.598941419112336,7.23861823755373,2024-12-01 21:06:33
Dogecoin,DOGE,0.450837,66261340889,9876564499,146967556383.705,147026886383.705,0.731578,8.69e-05,1.13201608168989,5.598941419112336,7.23861823755373,2024-12-01 21:06:48
Dogecoin,DOGE,0.450837,66261340889,9876564499,146967556383.705,147026886383.705,0.731578,8.69e-05,1.13201608168989,5.598941419112336,7.23861823755373,2024-12-01 21:07:03
